"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"INO80C",0,NA,NA,NA,NA,NA
"INO80D",0.0746436834948104,0.294060363721607,3.52067083642626,0.0835239581840885,0.933434928071694,NA
"INO80E",0,NA,NA,NA,NA,NA
"INPP1",7.88551076393967,1.45620958052244,0.947431274884921,1.53700813887458,0.124291316314862,NA
"INPP4A",7.95239671686547,-0.956077223909131,0.865071176160283,-1.10520064736498,0.269072656429387,NA
"INPP4B",438.23015773732,-1.04737341670477,0.434678077632618,-2.40953816306786,0.01597272545977,0.210923987407244
"INPP5A",0,NA,NA,NA,NA,NA
"INPP5B",0.0901597136656391,1.85591512051529,3.49918309063674,0.530385256342093,0.59584484618825,NA
"INPP5D",84.3224541742698,-1.07530783480569,0.405510271800645,-2.65174006574691,0.00800781636630071,0.170053348736307
"INPP5E",1.77120519440247,3.32863069763729,2.34381162077808,1.42017842565875,0.155555742881705,NA
"INPP5F",0.759566256996654,2.01477661770577,2.5345411412899,0.794927564947869,0.426655638690312,NA
"INPP5J",2.4875755126149,3.86177064931244,2.33460228449563,1.65414498005032,0.0980980587891939,NA
"INPP5K",0,NA,NA,NA,NA,NA
"INPPL1",0,NA,NA,NA,NA,NA
"INS",0.212202231121758,-0.785069593519403,3.48157154118694,-0.22549287993426,0.821595863745311,NA
"INS-IGF2",1.58433306445749,0.964543458820289,1.47695596104791,0.653061759631573,0.513716463907334,NA
"INSC",314.271132350368,-0.473700225447287,0.470505786781438,-1.00678937168382,0.314036003184565,0.70192602726344
"INSIG1",69.4371616393257,0.832565724584208,0.531689232276327,1.56588787969193,0.117374867809474,0.472492802488061
"INSIG2",0.0857625481568037,0.294060363721607,3.52067083642626,0.0835239581840887,0.933434928071694,NA
"INSL3",1.068241001661,2.12926752317808,2.31932083263123,0.918056481544409,0.358589296618811,NA
"INSL4",17.4219144662038,0.350979308292481,0.703889466180189,0.498628442612087,0.618041163971948,NA
"INSL5",4832.70552446323,-0.37883665777386,0.386029223835427,-0.981367819798447,0.32641138937655,0.712382893927267
"INSM1",0,NA,NA,NA,NA,NA
"INSM2",0.164803397160449,1.13457695829874,3.499182943794,0.324240537440598,0.745755933968719,NA
"INSR",0.0746436834948104,0.294060363721607,3.52067083642626,0.0835239581840885,0.933434928071694,NA
"INSRR",0.631117995659473,3.56803531158863,3.45390492082932,1.03304387161066,0.301583368212884,NA
"intersectin_1_long_form",0,NA,NA,NA,NA,NA
"INTS1",1901.80218393584,-0.889492764113789,1.33207558331045,-0.667749469518266,0.504293526440019,0.826387872176818
"INTS10",2387.8749056764,0.246493765193206,0.522584094489226,0.471682486689781,0.637153439570005,0.891831634930535
"INTS12",17231.1590121215,0.0795250113962825,0.307422804277635,0.258682863761997,0.795879942372926,0.941664127223992
"INTS2",22.2501136933076,-0.148292397148588,0.626588953250479,-0.236666153112514,0.812915794944337,NA
"INTS3",0.0857625481568037,0.294060363721607,3.52067083642626,0.0835239581840887,0.933434928071694,NA
"INTS4",235.822701378931,-1.02873106509234,1.65247161942596,-0.622540837009775,0.53358630006419,0.840475064116832
"INTS4L2",29.6856077101702,-0.407481035373246,1.15365518381108,-0.353208689295824,0.723931994077319,NA
"INTS5",12.8391590593725,-1.04367717387779,1.31007290501104,-0.796655796700867,0.425650962611628,NA
"INTS6",1.26223599131895,4.36362290886266,3.42846036892964,1.27276457631184,0.203101594828049,NA
"INTS7",1.17207627765331,4.27697003281896,3.43982188660026,1.24336962023522,0.213731659871928,NA
"INTS8",0.854439091443225,1.72029483875353,2.82440375465443,0.609082478352677,0.542469770877771,NA
"INTS9",1.58597837595851,3.20037771699416,2.51251856499492,1.27377276394399,0.202743960263797,NA
"INTU",0.224724120078751,-0.442979652460782,3.50154637492826,-0.126509720286043,0.89932845519162,NA
"INVS",0.693833820521323,-0.645358894833638,2.57398274131621,-0.250723862469891,0.802027610255151,NA
"IP6K1",3.74538878053854,-0.861144859105512,1.81142015716884,-0.475397635218677,0.634503579685616,NA
"IP6K2",0.0446013475484918,1.51351603510744,3.5106809539545,0.431117511092139,0.666382928676451,NA
"IP6K3",1.70863739413831,3.9704447599993,2.77440441759012,1.43109805291042,0.15240211525618,NA
"IPCEF1",0.238521170682484,2.14903268743574,3.49106466695117,0.615580887910777,0.538171168394196,NA
"IPMK",0,NA,NA,NA,NA,NA
"IPO11",0,NA,NA,NA,NA,NA
"IPO11-LRRC70",1.78033963254359,0.903067804876481,2.49951093363528,0.361297801391516,0.71787683711154,NA
"IPO13",0.119245031043302,0.792178665604597,3.51068074444005,0.2256481643508,0.821475077067421,NA
"IPO4",0,NA,NA,NA,NA,NA
"IPO5",59.3696379063015,-0.825655618597524,0.462482190207369,-1.78527008408111,0.0742175188698048,0.386947130337228
"IPO7",1473.66801461133,0.733673836902404,0.424271486874468,1.72925558186162,0.0837633625448642,0.409161182945045
"IPO8",23.6150581620485,-0.340428356292329,0.866938730246884,-0.392678680067025,0.694556819217069,NA
"IPO9",0,NA,NA,NA,NA,NA
"IPP",0.0446013475484918,1.51351603510744,3.5106809539545,0.431117511092139,0.666382928676451,NA
"IPPK",0,NA,NA,NA,NA,NA
"IPW",0.0892026950969836,1.89120533106968,3.49812686011481,0.540633718185855,0.588760072353843,NA
"IQCA1",0.970376410469864,3.25850731767528,3.17416211643171,1.02657243018778,0.304621841583034,NA
"IQCB1",0,NA,NA,NA,NA,NA
"IQCC",0.0857625481568037,0.294060363721607,3.52067083642626,0.0835239581840887,0.933434928071694,NA
"IQCD",0.164803397160449,1.13457695829874,3.499182943794,0.324240537440598,0.745755933968719,NA
"IQCE",0,NA,NA,NA,NA,NA
"IQCF1",1.48328981659135,-0.0347910981965568,2.18428053127165,-0.0159279440980514,0.987291876661657,NA
"IQCF3",0,NA,NA,NA,NA,NA
"IQCF5",0,NA,NA,NA,NA,NA
"IQCG",0.811437422990752,3.85289245239991,3.44746210584191,1.11760255344678,0.26373677774473,NA
"IQCH",0.0901597136656391,1.85591512051529,3.49918309063674,0.530385256342093,0.59584484618825,NA
"IQCH-AS1",0,NA,NA,NA,NA,NA
"IQCJ-SCHIP1",0.450798568328195,3.19415184120405,3.46433956552047,0.922008879555136,0.356523944009794,NA
"IQCK",1.59862175319257,3.23001556822891,1.97318817484468,1.63695262793837,0.101640368188498,NA
"IQGAP1",2892.275778122,0.521315568523609,0.324718780925059,1.60543707092791,0.108397651652381,0.45566406658789
"IQGAP2",77.6531417399497,0.285827440822242,0.421614834487867,0.677934971546803,0.497812925172931,0.823984515153039
"IQGAP3",412.691312275683,0.304157660490611,0.459248896319336,0.662293721178846,0.50778300002118,0.827590254960426
"IQSEC1",44.4148379527499,1.33158010835762,0.514434390784143,2.58843524502302,0.00964130725503559,0.178526436778844
"IQSEC2",0.525442251823006,2.47281293320771,3.46433943688873,0.713790602294014,0.475356671666457,NA
"IQSEC3",0.311889692530555,-0.898678657021282,3.47584246311093,-0.258549881520508,0.795982557260907,NA
"IQUB",0,NA,NA,NA,NA,NA
"IRAK1",0,NA,NA,NA,NA,NA
"IRAK1BP1",0,NA,NA,NA,NA,NA
"IRAK2",0.180319427331278,2.34671937898314,3.48636445809412,0.673113613677101,0.500875013643608,NA
"IRAK3",0,NA,NA,NA,NA,NA
"IRAK4",0.180319427331278,2.34671937898314,3.48636445809412,0.673113613677101,0.500875013643608,NA
"IREB2",5.65970849918259,2.74487047521691,1.4406616002258,1.90528467947415,0.0567430758774648,NA
"IRF1",0,NA,NA,NA,NA,NA
"IRF2",0,NA,NA,NA,NA,NA
"IRF2BP1",0,NA,NA,NA,NA,NA
"IRF2BP2",0,NA,NA,NA,NA,NA
"IRF2BPL",456.90638551205,0.0412453014596105,0.392104031018612,0.105189689971978,0.916225291545834,0.975995407701891
"IRF3",246.553650726463,1.86960068319418,0.646101615423011,2.89366353304987,0.00380775950097744,0.134894814193371
"IRF4",672.583106299659,-0.22699569647004,0.411598607163064,-0.5514977274452,0.581292524104764,0.868479034174803
"IRF5",7.40934555069154,-1.71880358158919,1.11398136130082,-1.5429374685247,0.122845948689568,NA
"IRF6",0,NA,NA,NA,NA,NA
"IRF7",1.26223599131895,4.36362290886266,3.42846036892964,1.27276457631184,0.203101594828049,NA
"IRF8",0,NA,NA,NA,NA,NA
"IRF9",0.476693089691005,-0.609882644272376,3.27744343483451,-0.186084872675513,0.852378204579601,NA
"IRG1",0,NA,NA,NA,NA,NA
"IRGC",2.01073975571351,-1.19517830058234,1.37902987327935,-0.866680500357967,0.386117092457474,NA
"IRGM",7.65019955046927,-0.453717065769867,0.967694782689222,-0.468863813142598,0.639166983608557,NA
"IRGQ",0.73691065549775,-0.051421287592954,2.56539135330132,-0.0200442273755939,0.984008091298623,NA
"IRS1",29.4884382060852,-0.642605075343089,0.788406172860519,-0.815068549008908,0.415033073201202,NA
"IRS2",721.04028465223,-0.18344012331134,0.263277384096633,-0.696756099809966,0.485955443885969,0.818819556228718
"IRS4",0.623110188213124,-0.382488021494499,2.59022159439762,-0.147666138805182,0.882606255934133,NA
"IRX1",196.768891631223,-0.562573072618513,0.503930730188592,-1.11636984791139,0.264263854525394,0.655311478112725
"IRX2",0,NA,NA,NA,NA,NA
"IRX3",1.96213326079189,4.18641188256909,2.69761379015551,1.55189445496116,0.120687479925587,NA
"IRX4",0.494410191481348,0.822678988882137,3.43719276633135,0.239346188826126,0.810837152485255,NA
"IRX5",0,NA,NA,NA,NA,NA
"IRX6",1.33687967481376,3.65860477006301,2.93191889542843,1.2478533344724,0.212084772760611,NA
"ISCA1",0,NA,NA,NA,NA,NA
"ISCA2",0.209404744708941,1.42008160197383,3.49125739026272,0.406753625766609,0.684188949989075,NA
"ISCU",1372.30848280032,-0.0836651821973165,0.323682332254668,-0.258479298559583,0.796037023580375,0.941664127223992
"ISG15",1.85766355222943,1.67235923201451,1.66353857092096,1.00530234840823,0.314751284641482,NA
"ISG20",0,NA,NA,NA,NA,NA
"ISG20L2",0.699897269472947,2.84669614482133,3.45390482558874,0.824196464167506,0.409827935782973,NA
"ISL1",1092.831959975,-0.498622392095235,0.298807876793401,-1.66870564941629,0.0951757289913972,0.431104671579294
"ISL2",0.266081975488082,1.62538065070077,3.48636436232475,0.466210780567108,0.641064633478538,NA
"ISLR",1.93355816901808,4.1796484725557,2.3505322080897,1.77817111298064,0.075375755759205,NA
"ISLR2",1493.97273290236,0.430044453708938,0.44895577401582,0.957877097475048,0.338124736409907,0.720887849791826
"ISM1",521.394597432677,-0.635358878582265,0.29692563361696,-2.13979126976248,0.0323716390688728,0.271680779119561
"ISM1-AS1",804.40640517167,-0.79802752599813,0.437903177238456,-1.82238350274305,0.0683968159828375,0.378215514283016
"ISOC1",0.53840158432916,0.962979512472744,2.70735346227704,0.355690354396068,0.722072469340036,NA
"ISOC2",33.422375070787,0.373886331821399,0.505956662611927,0.738969084607496,0.459925770248649,NA
"ISPD",0,NA,NA,NA,NA,NA
"IST1",991.880950191703,-0.324806346805399,0.575657723825869,-0.564235192827274,0.572594079938846,0.86408646853985
"ISX",610.854708323332,-0.601298714164709,0.498431883603445,-1.20638091973086,0.227670649541602,0.62382527799193
"ISY1",1239.63674938103,-0.413422167553029,0.347733270857457,-1.18890598686054,0.234476663995785,0.630944491365191
"ISY1-RAB43",0.0892026950969836,1.89120533106968,3.49812686011481,0.540633718185855,0.588760072353843,NA
"ISYNA1",0,NA,NA,NA,NA,NA
"ITCH",0,NA,NA,NA,NA,NA
"ITFG1",0,NA,NA,NA,NA,NA
"ITFG2",0.450798568328195,3.19415184120405,3.46433956552047,0.922008879555136,0.356523944009794,NA
"ITFG3",0,NA,NA,NA,NA,NA
"ITGA1",0,NA,NA,NA,NA,NA
"ITGA10",0,NA,NA,NA,NA,NA
"ITGA11",0.591227384422644,1.44298049223243,3.1424579058196,0.459188487317566,0.646098817216006,NA
"ITGA2",0.0746436834948104,0.294060363721607,3.52067083642626,0.0835239581840885,0.933434928071694,NA
"ITGA2B",0,NA,NA,NA,NA,NA
"ITGA3",0.0687792738134738,0.294060363721607,3.52067083642626,0.0835239581840886,0.933434928071694,NA
"ITGA4",0.0901597136656391,1.85591512051529,3.49918309063674,0.530385256342093,0.59584484618825,NA
"ITGA5",0,NA,NA,NA,NA,NA
"ITGA6",0,NA,NA,NA,NA,NA
"ITGA7",0,NA,NA,NA,NA,NA
"ITGA8",0.155944846265278,0.294060363721607,3.52067083642626,0.0835239581840886,0.933434928071694,NA
"ITGA9",215.94737459869,-2.18337887048752,0.574267890015753,-3.80202151025305,0.000143520263215924,0.0515971528417342
"ITGAD",25.4396740170197,-0.093887895762233,0.881678943951772,-0.106487623875215,0.915195474292782,NA
"ITGAE",0,NA,NA,NA,NA,NA
"ITGAL",1374.84648483771,0.150021425276808,0.311051311111301,0.482304429905221,0.629589700814616,0.887593807830543
"ITGAM",0.804098812392389,-0.819070127698225,3.38303102012818,-0.242111326448077,0.808693902018295,NA
"ITGAV",0,NA,NA,NA,NA,NA
"ITGAX",0.0746436834948104,0.294060363721607,3.52067083642626,0.0835239581840885,0.933434928071694,NA
"ITGB1",0,NA,NA,NA,NA,NA
"ITGB1BP1",0,NA,NA,NA,NA,NA
"ITGB1BP2",0.175922261822443,1.13457695829874,3.499182943794,0.324240537440598,0.745755933968719,NA
"ITGB2",1.33687967481376,3.65860477006301,2.93191889542843,1.2478533344724,0.212084772760611,NA
"ITGB2-AS1",0,NA,NA,NA,NA,NA
"ITGB3",10.107714289635,0.769973370525827,0.793593197464515,0.970236858110488,0.331928442508075,NA
"ITGB3BP",8.33743877501245,0.78626237383683,1.24884853507872,0.629589859579946,0.528962959808129,NA
"ITGB4",15.5714455783313,0.923203270462621,0.816131453986891,1.13119432654222,0.257973309347335,NA
"ITGB5",0.180319427331278,2.34671937898314,3.48636445809412,0.673113613677101,0.500875013643608,NA
"ITGB6",3.82080824903335,1.96640748381009,1.36088587938862,1.44494664364767,0.148472873305494,NA
"ITGB7",0,NA,NA,NA,NA,NA
"ITGB8",0.450798568328195,3.19415184120405,3.46433956552047,0.922008879555136,0.356523944009794,NA
"ITGBL1",0,NA,NA,NA,NA,NA
"ITIH1",0.180319427331278,2.34671937898314,3.48636445809412,0.673113613677101,0.500875013643608,NA
"ITIH2",0.0892026950969836,1.89120533106968,3.49812686011481,0.540633718185855,0.588760072353843,NA
"ITIH3",0,NA,NA,NA,NA,NA
"ITIH4",0.450798568328195,3.19415184120405,3.46433956552047,0.922008879555136,0.356523944009794,NA
"ITIH5",0.188024304856776,0.162446615378133,3.49858403921959,0.0464321032615151,0.962965849395682,NA
"ITIH6",0.134761061214131,2.14142010108823,3.49125750496001,0.613366415409325,0.539634087478859,NA
"ITK",0.311889692530555,-0.898678657021282,3.47584246311093,-0.258549881520508,0.795982557260907,NA
"ITLN1",2004.85276745953,-0.259052954817474,0.276142404711323,-0.938113634116737,0.348186015873676,0.73162604142234
"ITM2B",2.44542831931225,-1.41265768865543,1.68988794714117,-0.835947549685328,0.403184410687126,NA
"ITM2C",0.134761061214131,2.14142010108823,3.49125750496001,0.613366415409325,0.539634087478859,NA
"ITPA",1712.91080397885,-0.531191388404713,0.290888366487995,-1.82610048940075,0.0678351265210594,0.375907631966168
"ITPK1",2.09955858625686,1.51742836361146,1.49763128683636,1.01321892574568,0.310955602518593,NA
"ITPK1-AS1",145.458961198761,-0.195254676293529,0.379095301577738,-0.515054329296377,0.606515055722418,0.877593590349466
"ITPKA",0,NA,NA,NA,NA,NA
"ITPKB",2.65763336475601,3.40706815019517,2.27965365321625,1.49455516867148,0.13503057371752,NA
"ITPKC",1.68200249930548,3.22257445072887,2.81016388808171,1.14675676546704,0.251482162340834,NA
"ITPR1",55.6349274848055,0.253609250262794,0.483986586796003,0.524000576011186,0.600278139229508,0.874357405759438
"ITPR2",764.821125824851,0.901720147640548,0.44309070579976,2.03506897309656,0.0418439333918471,0.301473096871551
"ITPR3",6.5450129780373,1.27638317794025,1.09875534663897,1.1616627685541,0.245372474676166,NA
"ITPRIP",75.4519892853673,0.857350812059236,1.10554506006851,0.775500558978669,0.438043935294085,0.791328377837845
"ITPRIPL1",0,NA,NA,NA,NA,NA
"ITPRIPL2",0,NA,NA,NA,NA,NA
"ITSN1",3.6266869540906,-0.780466075299057,1.22929070033473,-0.634891384996679,0.525499256157722,NA
"ITSN2",204.640886375444,-0.279852311146289,0.449149330945693,-0.623071864667047,0.533237297639405,0.840179396068863
"IVD",0,NA,NA,NA,NA,NA
"IVL",0.608780537238653,2.68689501060805,2.96750043441193,0.905440477598621,0.365232079909023,NA
"IVNS1ABP",1.35791710851707,1.37879831006619,2.45728472418559,0.561106450748462,0.574724970878483,NA
"IWS1",2458.13438403531,-0.228998303016015,0.253407954798939,-0.903674484874434,0.366168032445705,0.747007646922439
"IYD",1.4548603567441,0.0908068678644708,1.51895520601366,0.059782452770799,0.952328901238043,NA
"IZUMO1",0.578035887896138,-1.01781684456222,2.62491767717196,-0.38775191062708,0.698199636236822,NA
"IZUMO2",0,NA,NA,NA,NA,NA
"IZUMO4",62.5255761130634,0.293805063064376,0.691715512220137,0.424748408664968,0.671020090536416,0.899587675894145
"JA760600",1379.46684863137,0.118919197063236,0.285623641391576,0.41634927866564,0.677154437891127,0.90050286064007
"JA760602",1748.01646490468,1.10720345343511,0.45928426655942,2.41071496249885,0.0159212858966817,0.210923987407244
"JA760615",2325.59709913515,0.68718298499411,0.471002474392142,1.45897956455741,0.144570732312793,0.521202678602226
"JAG1",0,NA,NA,NA,NA,NA
"JAG2",650.892210006599,0.839150918069089,0.848155103076292,0.989383799054507,0.322475398019812,0.709235413789477
"JAGN1",0.430268871924852,-1.69676878229185,3.4360356981438,-0.493815818970821,0.621436260215969,NA
"JAK1",8.30717815550302,-0.500787687152455,0.887721214359213,-0.564127204635906,0.572667564866297,NA
"JAK2",17.5050440213758,-0.0497465895018307,0.660881994983515,-0.0752730288908409,0.939997480414187,NA
"JAK3",2.91395744463476,1.63175599076041,1.6431421730457,0.993070482596045,0.32067560746482,NA
"JAKMIP1",0.238521170682484,2.14903268743574,3.49106466695117,0.615580887910777,0.538171168394196,NA
"JAKMIP2",0,NA,NA,NA,NA,NA
"JAKMIP2-AS1",2292.14050511392,1.12359983836112,0.564338184689602,1.99100445237304,0.0464803977621837,0.317563545042276
"JAKMIP3",0.409950938522711,0.855843235255674,2.93165388290923,0.291931881947257,0.770338706463115,NA
"JAM2",0.0687792738134738,0.294060363721607,3.52067083642626,0.0835239581840886,0.933434928071694,NA
"JAM3",0.361489598111379,-1.44933726626066,3.44818279742726,-0.420319151102437,0.674252321356446,NA
"JARID2",0.424404462243516,-1.67853039117179,3.43686424011429,-0.488390077088402,0.625273569088217,NA
"JAZF1",0.639136443987799,-0.38856629141157,2.00377611753387,-0.193917018978046,0.846240857425912,NA
"JAZF1-AS1",72.4929377482633,-0.0814816520373678,0.452211375313493,-0.18018487920805,0.857007428794564,0.958544129928979
"JDP2",0,NA,NA,NA,NA,NA
"JF934746",1.08855814782468,0.565927243572374,2.12970089559284,0.265730856733682,0.7904464972563,NA
"JH8",1.52837066293134,1.19224738444213,2.55327923854713,0.466947510653218,0.640537432324603,NA
"JHDM1D",0.450798568328195,3.19415184120405,3.46433956552047,0.922008879555136,0.356523944009794,NA
"JKAMP",0,NA,NA,NA,NA,NA
"JMJD1C",0,NA,NA,NA,NA,NA
"JMJD1C-AS1",2.0736734143097,5.01735459978256,3.01433802326449,1.66449633752383,0.0960132823649528,NA
"JMJD4",15.4531149738525,1.60963619035397,1.0760171503698,1.49592057134106,0.134674354878072,NA
"JMJD6",0,NA,NA,NA,NA,NA
"JMJD7",0,NA,NA,NA,NA,NA
"JMJD7-PLA2G4B",2.86710288113386,0.488922513079111,1.25335120805957,0.390092186400058,0.696468380425124,NA
"JMJD8",842.818957162475,-0.214732543749226,0.573420751725883,-0.374476408645699,0.708049905092402,0.912756915556152
"JMY",20.5897780458849,-0.176070519383887,0.896881635173243,-0.196314109330466,0.844364318611099,NA
"JOSD1",6.47551715387983,0.214567161991704,0.864919798255156,0.248077523979172,0.804074425413445,NA
"JOSD2",1.74787110240534,0.0966927513054516,1.85546366626172,0.0521124466426564,0.958439095456209,NA
"JPH1",71.9056889463885,0.309560758190661,0.531286895415119,0.582662137654998,0.560120766312325,0.856435078203406
"JPH2",0,NA,NA,NA,NA,NA
"JPH3",7.85166669978825,0.361032327578535,0.830030096224283,0.434962935947542,0.663589330813807,NA
"JPH4",0.762688260858751,1.28004398573827,3.41877044728489,0.374416476764285,0.708094486289727,NA
"JPX",876.151664598408,-0.271813951385022,0.22601223061851,-1.20265151421748,0.229111204016261,0.624643434361447
"JQ733905",1.46165067639821,-0.348092693127552,1.67877775901601,-0.207348882994245,0.835737400457879,NA
"JRK",2.32466735812771,-1.00084541026886,1.40358991236608,-0.713061130926555,0.475807930245205,NA
"JRKL",2.5418960081509,-0.0219227471941315,1.3786162341843,-0.015901994079667,0.987312579158683,NA
"JSRP1",0,NA,NA,NA,NA,NA
"JTB",5.58626775000651,-0.331541169585763,0.921889593280392,-0.359632185895524,0.719122210958275,NA
"JUN",0,NA,NA,NA,NA,NA
"JUNB",0.99175685032203,4.08332589782508,3.44305018446295,1.18596177199258,0.235637396609923,NA
"JUND",837.426213345974,-0.0980391772165858,0.293558063139863,-0.333968606305581,0.738403248429794,0.92127964576546
"JUP",2.0120500076562,0.438278180720388,1.68414946805394,0.260237104267726,0.794680884889878,NA
"JX003871",2.55387823615802,-1.48799643340889,1.59993816031734,-0.93003371649924,0.352353627672697,NA
"JX046910",0,NA,NA,NA,NA,NA
"JX088243",0.50406181197084,1.60119010152409,3.26815024072462,0.489937727333206,0.624177965186772,NA
"KAAG1",0.419766507986538,1.29013728866958,3.46497364063351,0.37233682632971,0.709642083048678,NA
"KAL1",2.7899374574023,2.79733749219995,2.22024262294515,1.25992423678872,0.207696694544243,NA
"KALRN",0,NA,NA,NA,NA,NA
"KANK1",2.21123196193665,3.70789409558186,2.66134502691109,1.39324065767055,0.16354702881524,NA
"KANK2",1.3938328693404,1.20977437738778,2.20335223488992,0.549060816618918,0.582963714223567,NA
"KANK3",3.78476123099285,3.93107545933305,2.15132795495474,1.82727856544576,NA,NA
"KANK4",130.519934462348,0.0743511914127368,0.519122376812401,0.143224786165605,0.886112655092745,0.967867649481675
"KANSL1",822.16842091068,0.424286268261942,0.429013071287867,0.988982146833579,0.32267187666752,0.709235413789477
"KANSL1-AS1",0.633913097603021,0.568626414175901,2.6550149323102,0.214170702867243,0.830413941729143,NA
"KANSL1L",1017.89318212834,0.427041617698157,0.398783775453619,1.07086005997208,0.284232356752597,0.675551917533993
"KANSL2",0.519471567021836,-0.825373271700133,3.14483089374034,-0.262453944135122,0.792971488339563,NA
"KANSL3",0,NA,NA,NA,NA,NA
"KARS",0,NA,NA,NA,NA,NA
"KAT2A",0.970939332198018,-0.100661381921177,2.07626390579736,-0.0484819784421958,0.961332126670631,NA
"KAT2B",0,NA,NA,NA,NA,NA
"KAT5",11.19847312916,-2.13109881318839,1.08332193990838,-1.96718882419073,0.0491614459585849,NA
"KAT6A",0.311889692530555,-0.898678657021282,3.47584246311093,-0.258549881520508,0.795982557260907,NA
"KAT6B",28.745763060789,0.282631022873313,1.15749593379698,0.244174527634139,0.807095654081995,NA
"KAT7",0,NA,NA,NA,NA,NA
"KAT8",89.6732686373099,1.37633513631797,0.544454976036016,2.52791359597551,0.0114742586486977,0.186856917326418
"KATNA1",0,NA,NA,NA,NA,NA
"KATNAL1",0.0901597136656391,1.85591512051529,3.49918309063674,0.530385256342093,0.59584484618825,NA
"KATNAL2",0.180319427331278,2.34671937898314,3.48636445809412,0.673113613677101,0.500875013643608,NA
"KATNB1",0.0901597136656391,1.85591512051529,3.49918309063674,0.530385256342093,0.59584484618825,NA
"KATNBL1",0,NA,NA,NA,NA,NA
"KAZALD1",0,NA,NA,NA,NA,NA
"KAZN",0.493800236780668,0.825250449366568,3.263906249325,0.25284134602127,0.800390815990765,NA
"KBTBD11",0.0892026950969836,1.89120533106968,3.49812686011481,0.540633718185855,0.588760072353843,NA
"KBTBD12",0.329606794320899,0.957704546350704,3.47169702303369,0.275860635302164,0.782655109605244,NA
"KBTBD13",1.31604056916132,3.63046513272635,2.53358293614258,1.4329371582577,0.151875796993376,NA
"KBTBD2",0.450798568328195,3.19415184120405,3.46433956552047,0.922008879555136,0.356523944009794,NA
"KBTBD3",0,NA,NA,NA,NA,NA
"KBTBD4",1.69165411979498,3.97000579168906,2.78153934517078,1.42726932789272,0.153502278011143,NA
"KBTBD6",0.360638854662556,2.95170254159543,3.47253019828995,0.850014938113136,0.395316781158753,NA
"KBTBD7",0,NA,NA,NA,NA,NA
"KBTBD8",0,NA,NA,NA,NA,NA
"KC6",0,NA,NA,NA,NA,NA
"KCMF1",0.206337821440421,-0.756278774102828,3.48309074857227,-0.21712864484304,0.828108091072265,NA
"KCNA1",0.0901597136656391,1.85591512051529,3.49918309063674,0.530385256342093,0.59584484618825,NA
"KCNA10",0.0901597136656391,1.85591512051529,3.49918309063674,0.530385256342093,0.59584484618825,NA
"KCNA2",1024.07107500778,0.393485488055375,0.362032302667926,1.08687949985584,0.277090067297806,0.667366933888996
"KCNA3",6.576849920183,-0.483176786414327,0.855543498828484,-0.564760046772552,0.572236985642413,NA
"KCNA4",14.4129568795608,0.068913582934541,0.611249449051495,0.112742159590454,0.910234975792815,NA
"KCNA5",2143.75653138062,0.19316132032223,0.340757737589486,0.566858207501462,0.570810520214104,0.86408646853985
"KCNA6",0.936944239238405,-1.23214117431869,2.80661262424764,-0.439013622212642,0.660651665863621,NA
"KCNA7",0,NA,NA,NA,NA,NA
"KCNAB1",0.386533376025366,-1.45247271860725,3.44801601374596,-0.421248832028849,0.67357338969858,NA
"KCNAB2",0.315080488545409,2.81627636063225,3.47729642069878,0.80990402309916,0.417995339439602,NA
"KCNAB3",1.07902998935999,-1.0364335837968,1.90029256991062,-0.545407375794533,0.585473368725102,NA
"KCNB1",1.47835994687717,-0.0899430693593377,1.89855228601483,-0.0473745548236299,0.962214708553045,NA
"KCNB2",552.714603187671,-0.218318010157996,0.310762528515771,-0.702523599613835,0.482352689510548,0.818695066686362
"KCNC1",3.11092648957617,1.31238029841379,1.75609462768121,0.747328918229587,0.454865040714237,NA
"KCNC2",0.450798568328195,3.19415184120405,3.46433956552047,0.922008879555136,0.356523944009794,NA
"KCNC3",0,NA,NA,NA,NA,NA
"KCNC4",19.1156137318276,1.36183053429193,0.81436908276923,1.67225225405302,0.0944745903766346,NA
"KCND1",0.685132253654107,-1.29434417962192,2.44040932390583,-0.530379951814943,0.595848523258948,NA
"KCND2",0.315080488545409,2.81627636063225,3.47729642069878,0.80990402309916,0.417995339439602,NA
"KCND3",57.0016983481201,-1.20293576929966,0.478567887177088,-2.5136157304565,0.0119500562470865,0.186856917326418
"KCNE1",0.245147541362261,1.16986717344172,3.49812671624858,0.33442675704335,0.738057551368517,NA
"KCNE1L",3966.5291743948,0.141253038664362,0.381259866133074,0.370490185859373,0.711017287696561,0.91381422442916
"KCNE2",1828.78129638943,-0.062070886557545,0.45130006950241,-0.137537950361901,0.890605597707313,0.970375557496048
"KCNE3",490.54966844821,-0.207637376201415,0.700183869243885,-0.296546929059704,0.766812433486051,0.930273890367594
"KCNE4",1807.45095286108,-0.761773262936126,0.536557465077023,-1.41974217584835,0.155682754690715,0.536343564275088
"KCNF1",1.51268552486225,0.0696092684213749,1.78250881676076,0.0390512898263648,0.96884949640573,NA
"KCNG1",536.904324530144,-0.0863696746837794,0.215972088913934,-0.399911280749793,0.689221863240199,0.905756167756038
"KCNG2",0.290705907479409,1.42008160197383,3.49125739026272,0.406753625766609,0.684188949989075,NA
